date,composite_weighted_std_score
2020-03-25,1.412226408541318
2020-03-26,1.8597318724602458
2020-03-27,2.181832133953753
2020-03-28,2.181832133953753
2020-03-29,2.181832133953753
2020-03-30,1.942777241367169
2020-03-31,1.942777241367169
2020-04-01,2.9254594979203494
2020-04-02,2.9254594979203494
2020-04-03,3.7739394826780814
2020-04-04,3.7739394826780814
2020-04-05,3.7739394826780814
2020-04-06,4.075641280923867
2020-04-07,4.075641280923867
2020-04-08,4.075641280923867
2020-04-09,4.138690884231397
2020-04-10,4.133935487238331
2020-04-11,4.133935487238331
2020-04-12,4.133935487238331
2020-04-13,4.133935487238331
2020-04-14,4.133935487238331
2020-04-15,4.133935487238331
2020-04-16,4.138104414369923
2020-04-17,4.138104414369923
2020-04-18,4.138104414369923
2020-04-19,4.138104414369923
2020-04-20,4.138104414369923
2020-04-21,4.138104414369923
2020-04-22,4.173464964695893
2020-04-23,4.173464964695893
2020-04-24,4.1058782314246365
2020-04-25,4.1058782314246365
2020-04-26,4.1058782314246365
2020-04-27,3.9728187638284904
2020-04-28,3.9728187638284904
2020-04-29,3.93114135335259
2020-04-30,3.877743325600841
2020-05-01,3.877743325600841
2020-05-02,3.877743325600841
2020-05-03,3.877743325600841
2020-05-04,3.877743325600841
2020-05-05,2.7640023263094147
2020-05-06,2.7640023263094147
2020-05-07,2.7549817164846586
2020-05-08,2.4770448542773984
2020-05-09,2.4770448542773984
2020-05-10,2.4770448542773984
2020-05-11,2.4770448542773984
2020-05-12,2.2723657112584754
2020-05-13,2.220404999674174
2020-05-14,2.179600957286877
2020-05-15,1.4737691257565135
2020-05-16,1.4737691257565135
2020-05-17,1.4737691257565135
2020-05-18,1.456170971854407
2020-05-19,1.3403815983916272
2020-05-20,1.2834881613977915
2020-05-21,0.9734112140041365
2020-05-22,0.9617404269487984
2020-05-23,0.9617404269487984
2020-05-24,0.9617404269487984
2020-05-25,0.9617404269487984
2020-05-26,0.8797499184886638
2020-05-27,1.0706049753147984
2020-05-28,1.0706049753147984
2020-05-29,0.8183927755588205
2020-05-30,0.8183927755588205
2020-05-31,0.8183927755588205
2020-06-01,0.6343761416193847
2020-06-02,0.6343761416193847
2020-06-03,0.6343761416193847
2020-06-04,0.5484978366997194
2020-06-05,0.6942625032669478
2020-06-06,0.6942625032669478
2020-06-07,0.6942625032669478
2020-06-08,0.6942625032669478
2020-06-09,0.4506755750089914
2020-06-10,0.4506755750089914
2020-06-11,0.4506755750089914
2020-06-12,0.31064094059948794
2020-06-13,0.31064094059948794
2020-06-14,0.31064094059948794
2020-06-15,0.24046503155571092
2020-06-16,0.08852226459929602
2020-06-17,0.08852226459929602
2020-06-18,0.08852226459929602
2020-06-19,0.08852226459929602
2020-06-20,0.08852226459929602
2020-06-21,0.08852226459929602
2020-06-22,0.01322054022903276
2020-06-23,0.01322054022903276
2020-06-24,0.28317951984613743
2020-06-25,0.28317951984613743
2020-06-26,0.06506064136228229
2020-06-27,0.06506064136228229
2020-06-28,0.06506064136228229
2020-06-29,0.002091287400774559
2020-06-30,0.0732195222773698
2020-07-01,-0.24510323048846705
2020-07-02,-0.24510323048846705
2020-07-03,-0.01464931518392239
2020-07-04,-0.01464931518392239
2020-07-05,-0.01464931518392239
2020-07-06,-0.01464931518392239
2020-07-07,0.10344393059945908
2020-07-08,0.07009195093078109
2020-07-09,0.09873324235824284
2020-07-10,0.17878462160403455
2020-07-11,0.17878462160403455
2020-07-12,0.17878462160403455
2020-07-13,0.17532898264727986
2020-07-14,0.1284853955494562
2020-07-15,0.10185640271841956
2020-07-16,0.10185640271841956
2020-07-17,0.1881084549132453
2020-07-18,0.1881084549132453
2020-07-19,0.1881084549132453
2020-07-20,0.24371716931166804
2020-07-21,0.24371716931166804
2020-07-22,0.28399246895098024
2020-07-23,0.35963776382039503
2020-07-24,0.35963776382039503
2020-07-25,0.35963776382039503
2020-07-26,0.35963776382039503
2020-07-27,0.3589519201181692
2020-07-28,0.3573054841165538
2020-07-29,0.3573054841165538
2020-07-30,0.43917907833883063
2020-07-31,0.43917907833883063
2020-08-01,0.43917907833883063
2020-08-02,0.43917907833883063
2020-08-03,0.4865843190146945
2020-08-04,0.4865843190146945
2020-08-05,0.48037848344759043
2020-08-06,0.48037848344759043
2020-08-07,0.5093062031769288
2020-08-08,0.5093062031769288
2020-08-09,0.5093062031769288
2020-08-10,0.5093062031769288
2020-08-11,0.6194998085839487
2020-08-12,0.6194998085839487
2020-08-13,0.6259973187443011
2020-08-14,0.6259973187443011
2020-08-15,0.6259973187443011
2020-08-16,0.6259973187443011
2020-08-17,0.6259973187443011
2020-08-18,0.6259973187443011
2020-08-19,0.6259973187443011
2020-08-20,0.6259973187443011
2020-08-21,0.5630078540723075
2020-08-22,0.5630078540723075
2020-08-23,0.5630078540723075
2020-08-24,0.5630078540723075
2020-08-25,0.5630078540723075
2020-08-26,0.570246724178613
2020-08-27,0.570246724178613
2020-08-28,0.570246724178613
2020-08-29,0.570246724178613
2020-08-30,0.570246724178613
2020-08-31,0.5667351534248428
2020-09-01,0.5667351534248428
2020-09-02,0.5296549180048635
2020-09-03,0.5296549180048635
2020-09-04,0.5387515809695743
2020-09-05,0.5387515809695743
2020-09-06,0.5387515809695743
2020-09-07,0.5387515809695743
2020-09-08,0.5544277375469919
2020-09-09,0.5544277375469919
2020-09-10,0.5544277375469919
2020-09-11,0.5544277375469919
2020-09-12,0.5544277375469919
2020-09-13,0.5544277375469919
2020-09-14,0.5544277375469919
2020-09-15,0.5544277375469919
2020-09-16,0.1328656460574873
