date,composite_weighted_std_score
2020-03-25,1.3627038655920043
2020-03-26,1.768853260000473
2020-03-27,2.085712646310071
2020-03-28,2.085712646310071
2020-03-29,2.085712646310071
2020-03-30,1.8526849161218744
2020-03-31,1.8526849161218744
2020-04-01,2.8223952104164196
2020-04-02,2.8223952104164196
2020-04-03,3.6564273188956036
2020-04-04,3.6564273188956036
2020-04-05,3.6564273188956036
2020-04-06,3.952690242357399
2020-04-07,3.952690242357399
2020-04-08,3.952690242357399
2020-04-09,4.015557342254148
2020-04-10,4.010789239597528
2020-04-11,4.010789239597528
2020-04-12,4.010789239597528
2020-04-13,4.010789239597528
2020-04-14,4.010789239597528
2020-04-15,4.010789239597528
2020-04-16,4.014882909773099
2020-04-17,4.014882909773099
2020-04-18,4.014882909773099
2020-04-19,4.014882909773099
2020-04-20,4.014882909773099
2020-04-21,4.014882909773099
2020-04-22,4.050960116486419
2020-04-23,4.050960116486419
2020-04-24,3.9830766345088384
2020-04-25,3.9830766345088384
2020-04-26,3.9830766345088384
2020-04-27,3.853085894230218
2020-04-28,3.853085894230218
2020-04-29,3.813556964558115
2020-04-30,3.7615166179508845
2020-05-01,3.7615166179508845
2020-05-02,3.7615166179508845
2020-05-03,3.7615166179508845
2020-05-04,3.7615166179508845
2020-05-05,2.654381437028382
2020-05-06,2.654381437028382
2020-05-07,2.6453556154496134
2020-05-08,2.366184742567316
2020-05-09,2.366184742567316
2020-05-10,2.366184742567316
2020-05-11,2.366184742567316
2020-05-12,2.1621697823841086
2020-05-13,2.1104350936370375
2020-05-14,2.07088286212852
2020-05-15,1.3725558618961302
2020-05-16,1.3725558618961302
2020-05-17,1.3725558618961302
2020-05-18,1.3561675549490724
2020-05-19,1.2406696542958024
2020-05-20,1.1845472372489507
2020-05-21,0.8781299561855194
2020-05-22,0.8702095069848568
2020-05-23,0.8702095069848568
2020-05-24,0.8702095069848568
2020-05-25,0.8702095069848568
2020-05-26,0.7887600235127937
2020-05-27,0.9808163122273384
2020-05-28,0.9808163122273384
2020-05-29,0.7293026154407598
2020-05-30,0.7293026154407598
2020-05-31,0.7293026154407598
2020-06-01,0.5522028721614634
2020-06-02,0.5522028721614634
2020-06-03,0.5522028721614634
2020-06-04,0.46669812752499396
2020-06-05,0.6127752572089729
2020-06-06,0.6127752572089729
2020-06-07,0.6127752572089729
2020-06-08,0.6127752572089729
2020-06-09,0.3713058067655481
2020-06-10,0.3713058067655481
2020-06-11,0.3713058067655481
2020-06-12,0.2363338778707921
2020-06-13,0.2363338778707921
2020-06-14,0.2363338778707921
2020-06-15,0.16728461360077368
2020-06-16,0.01641543917512749
2020-06-17,0.01641543917512749
2020-06-18,0.01641543917512749
2020-06-19,0.01641543917512749
2020-06-20,0.01641543917512749
2020-06-21,0.01641543917512749
2020-06-22,-0.05809264358318721
2020-06-23,-0.05809264358318721
2020-06-24,0.21108491264714982
2020-06-25,0.21108491264714982
2020-06-26,0.018890750264925663
2020-06-27,0.018890750264925663
2020-06-28,0.018890750264925663
2020-06-29,-0.04370849266839461
2020-06-30,0.026897824327798702
2020-07-01,-0.23057773626534353
2020-07-02,-0.23057773626534353
2020-07-03,-0.004325597989312708
2020-07-04,-0.004325597989312708
2020-07-05,-0.004325597989312708
2020-07-06,-0.004325597989312708
2020-07-07,0.11260512858993452
2020-07-08,0.07925314892125654
2020-07-09,0.10842028872469309
2020-07-10,0.18813087449010718
2020-07-11,0.18813087449010718
2020-07-12,0.18813087449010718
2020-07-13,0.18518180418307595
2020-07-14,0.14019013973066533
2020-07-15,0.11580066255642203
2020-07-16,0.11580066255642203
2020-07-17,0.20430980581694963
2020-07-18,0.20430980581694963
2020-07-19,0.20430980581694963
2020-07-20,0.25925020609720645
2020-07-21,0.25925020609720645
2020-07-22,0.29996786107888607
2020-07-23,0.375251174196052
2020-07-24,0.375251174196052
2020-07-25,0.375251174196052
2020-07-26,0.375251174196052
2020-07-27,0.37488434954061955
2020-07-28,0.37371742808091424
2020-07-29,0.37371742808091424
2020-07-30,0.4531972442845954
2020-07-31,0.4531972442845954
2020-08-01,0.4531972442845954
2020-08-02,0.4531972442845954
2020-08-03,0.5003605553351224
2020-08-04,0.5003605553351224
2020-08-05,0.4946083856259752
2020-08-06,0.4946083856259752
2020-08-07,0.5234985257346209
2020-08-08,0.5234985257346209
2020-08-09,0.5234985257346209
2020-08-10,0.5234985257346209
2020-08-11,0.6340723895618569
2020-08-12,0.6340723895618569
2020-08-13,0.6404918116415897
2020-08-14,0.6404918116415897
2020-08-15,0.6404918116415897
2020-08-16,0.6404918116415897
2020-08-17,0.6404918116415897
2020-08-18,0.6404918116415897
2020-08-19,0.6404918116415897
2020-08-20,0.6404918116415897
2020-08-21,0.5775942183377013
2020-08-22,0.5775942183377013
2020-08-23,0.5775942183377013
2020-08-24,0.5775942183377013
2020-08-25,0.5775942183377013
2020-08-26,0.5849162489952655
2020-08-27,0.5849162489952655
2020-08-28,0.5849162489952655
2020-08-29,0.5849162489952655
2020-08-30,0.5849162489952655
2020-08-31,0.5813018683347297
2020-09-01,0.5813018683347297
2020-09-02,0.5441752082993848
2020-09-03,0.5441752082993848
2020-09-04,0.553436711527261
2020-09-05,0.553436711527261
2020-09-06,0.553436711527261
2020-09-07,0.553436711527261
2020-09-08,0.5691668162523937
2020-09-09,0.5691668162523937
2020-09-10,0.5691668162523937
2020-09-11,0.5691668162523937
2020-09-12,0.5691668162523937
2020-09-13,0.5691668162523937
2020-09-14,0.5691668162523937
2020-09-15,0.5691668162523937
2020-09-16,0.1489248125514805
