date,composite_weighted_std_score
2020-09-15,0.21385406735984944
2020-09-16,-0.20901538380042545
2020-09-17,-0.20901538380042545
2020-09-18,-0.20901538380042545
2020-09-19,-0.20901538380042545
2020-09-20,-0.20901538380042545
2020-09-21,-0.20901538380042545
2020-09-22,-0.20901538380042545
2020-09-23,-0.20901538380042545
2020-09-24,-0.28030372140823834
2020-09-25,-0.5094070364131873
2020-09-26,-0.5094070364131873
2020-09-27,-0.5094070364131873
2020-09-28,-0.5094070364131873
2020-09-29,-0.5094070364131873
2020-09-30,-0.5094070364131873
2020-10-01,-0.5191985605586574
2020-10-02,-0.5326143638022113
2020-10-03,-0.5326143638022113
2020-10-04,-0.5326143638022113
2020-10-05,-0.5767076812417384
2020-10-06,-0.5767076812417384
2020-10-07,-0.47762929833923357
2020-10-08,-0.4213183641413886
2020-10-09,-0.437255599511934
2020-10-10,-0.437255599511934
2020-10-11,-0.437255599511934
2020-10-12,-0.437255599511934
2020-10-13,-0.437255599511934
2020-10-14,-0.49052575707496
2020-10-15,-0.49052575707496
2020-10-16,-0.4819794314021367
2020-10-17,-0.4819794314021367
2020-10-18,-0.4819794314021367
2020-10-19,-0.46801672015814816
2020-10-20,-0.47643564937214705
2020-10-21,-0.47643564937214705
2020-10-22,-0.47643564937214705
2020-10-23,-0.47785930896201606
2020-10-24,-0.47785930896201606
2020-10-25,-0.47785930896201606
2020-10-26,-0.4439563252804569
2020-10-27,-0.4439563252804569
2020-10-28,-0.37519483161899747
2020-10-29,-0.37519483161899747
2020-10-30,-0.37519483161899747
2020-10-31,-0.37519483161899747
2020-11-01,-0.37519483161899747
2020-11-02,-0.36624479654754344
2020-11-03,-0.36624479654754344
2020-11-04,-0.36624479654754344
2020-11-05,-0.36624479654754344
2020-11-06,-0.30549445587699015
2020-11-07,-0.30549445587699015
2020-11-08,-0.30549445587699015
2020-11-09,-0.27996344376383164
2020-11-10,-0.27996344376383164
2020-11-11,-0.19700640522501597
2020-11-12,-0.19700640522501597
2020-11-13,-0.15867658458009784
2020-11-14,-0.15867658458009784
2020-11-15,-0.15867658458009784
2020-11-16,0.040688383368067856
2020-11-17,0.06369902939304421
2020-11-18,0.222863371704247
2020-11-19,0.222863371704247
2020-11-20,0.8358633169837021
2020-11-21,0.8358633169837021
2020-11-22,0.8358633169837021
2020-11-23,0.806366156563019
2020-11-24,0.8284627234055546
2020-11-25,0.8284627234055546
2020-11-26,0.8284627234055546
2020-11-27,0.8284627234055546
2020-11-28,0.8284627234055546
2020-11-29,0.8284627234055546
2020-11-30,1.005032557568882
2020-12-01,1.4656867601220358
2020-12-02,1.4656867601220358
2020-12-03,1.3652758157221574
2020-12-04,1.221819395738352
2020-12-05,1.221819395738352
2020-12-06,1.221819395738352
2020-12-07,1.221819395738352
2020-12-08,1.221819395738352
2020-12-09,1.277166889063239
2020-12-10,1.277166889063239
2020-12-11,1.4972482771790274
2020-12-12,1.4972482771790274
2020-12-13,1.4972482771790274
2020-12-14,1.4972482771790274
2020-12-15,1.4972482771790274
2020-12-16,1.4972482771790274
2020-12-17,1.5344661826133907
2020-12-18,1.5237270814664874
2020-12-19,1.5237270814664874
2020-12-20,1.5935675945297882
2020-12-21,1.5935675945297882
2020-12-22,1.5935675945297882
2020-12-23,1.5935675945297882
2020-12-24,1.5935675945297882
2020-12-25,1.5935675945297882
2020-12-26,1.5935675945297882
2020-12-27,1.5935675945297882
2020-12-28,1.5935675945297882
2020-12-29,1.5935675945297882
2020-12-30,1.5935675945297882
2020-12-31,1.5935675945297882
2021-01-01,1.5935675945297882
2021-01-02,1.5935675945297882
2021-01-03,1.5935675945297882
2021-01-04,1.4606720930765302
2021-01-05,1.4606720930765302
2021-01-06,1.4606720930765302
2021-01-07,1.4606720930765302
2021-01-08,1.4286774238506932
2021-01-09,1.4286774238506932
2021-01-10,1.4286774238506932
2021-01-11,1.4286774238506932
2021-01-12,1.4286774238506932
2021-01-13,1.4286774238506932
2021-01-14,1.3859181222053816
2021-01-15,1.3712578947690992
2021-01-16,1.3712578947690992
2021-01-17,1.3712578947690992
2021-01-18,1.3712578947690992
2021-01-19,1.3249542827097087
2021-01-20,1.3249542827097087
2021-01-21,1.3249542827097087
2021-01-22,1.2785509508254378
2021-01-23,1.2785509508254378
2021-01-24,1.2785509508254378
2021-01-25,1.2785509508254378
2021-01-26,0.9804330940940704
2021-01-27,0.9804330940940704
2021-01-28,0.9804330940940704
2021-01-29,0.9702146658451432
2021-01-30,0.9702146658451432
2021-01-31,0.9702146658451432
2021-02-01,0.9546645226923118
2021-02-02,0.9546645226923118
2021-02-03,0.8646993561377451
2021-02-04,0.8646993561377451
2021-02-05,0.8646993561377451
2021-02-06,0.8646993561377451
2021-02-07,0.8646993561377451
2021-02-08,0.8646993561377451
2021-02-09,0.8646993561377451
2021-02-10,0.8646993561377451
2021-02-11,0.8544034233801682
2021-02-12,0.7136872660622084
2021-02-13,0.7136872660622084
2021-02-14,0.7136872660622084
2021-02-15,0.7136872660622084
2021-02-16,0.00868594634340227
2021-02-17,0.00868594634340227
2021-02-18,0.00868594634340227
2021-02-19,0.00868594634340227
2021-02-20,0.00868594634340227
2021-02-21,0.00868594634340227
2021-02-22,0.23786665566694765
2021-02-23,0.23786665566694765
2021-02-24,0.23786665566694765
2021-02-25,0.23786665566694765
2021-02-26,0.23786665566694765
2021-02-27,0.23786665566694765
2021-02-28,0.23786665566694765
2021-03-01,-0.6118013794009005
2021-03-02,-0.6118013794009005
2021-03-03,-0.6372760796327976
2021-03-04,-0.6372760796327976
2021-03-05,-0.6372760796327976
2021-03-06,-0.6372760796327976
2021-03-07,-0.6372760796327976
2021-03-08,-0.8052550192748508
2021-03-09,-0.8052550192748508
2021-03-10,-0.8052550192748508
2021-03-11,-0.8052550192748508
2021-03-12,-0.8052550192748508
2021-03-13,-0.8052550192748508
2021-03-14,-0.8052550192748508
2021-03-15,-0.8736751608927048
2021-03-16,-0.8736751608927048
2021-03-17,-0.8736751608927048
2021-03-18,-0.8736751608927048
2021-03-19,-0.8736751608927048
2021-03-20,-0.8736751608927048
2021-03-21,-0.8736751608927048
2021-03-22,-1.3310752243683843
2021-03-23,-1.3310752243683843
2021-03-24,-1.3310752243683843
2021-03-25,-1.3310752243683843
2021-03-26,-1.3310752243683843
2021-03-27,-1.3310752243683843
2021-03-28,-1.3310752243683843
2021-03-29,-1.3934800763926432
2021-03-30,-1.3934800763926432
2021-03-31,-1.3934800763926432
2021-04-01,-1.3934800763926432
2021-04-02,-1.3934800763926432
2021-04-03,-1.3934800763926432
2021-04-04,-1.3934800763926432
2021-04-05,-1.6431359411657565
2021-04-06,-1.6431359411657565
2021-04-07,-1.6431359411657565
2021-04-08,-1.6431359411657565
2021-04-09,-1.6431359411657565
2021-04-10,-1.6431359411657565
2021-04-11,-1.6431359411657565
2021-04-12,-1.757440995695243
2021-04-13,-1.757440995695243
2021-04-14,-1.757440995695243
2021-04-15,-1.757440995695243
2021-04-16,-1.757440995695243
2021-04-17,-1.757440995695243
2021-04-18,-1.757440995695243
