date,composite_weighted_std_score
2020-09-26,1.0356821982596256
2020-09-27,1.0356821982596256
2020-09-28,1.0356821982596256
2020-09-29,1.0356821982596256
2020-09-30,1.0356821982596256
2020-10-01,0.8833336685639993
2020-10-02,0.6789917455451294
2020-10-03,0.6789917455451294
2020-10-04,0.6789917455451294
2020-10-05,0
2020-10-06,0
2020-10-07,1.5257052102061575
2020-10-08,2.404325520383409
2020-10-09,2.1479250381571373
2020-10-10,2.1479250381571373
2020-10-11,2.1479250381571373
2020-10-12,2.1479250381571373
2020-10-13,2.1479250381571373
2020-10-14,1.3159411772109937
2020-10-15,1.3159411772109937
2020-10-16,1.4489024407698248
2020-10-17,1.4489024407698248
2020-10-18,1.4489024407698248
2020-10-19,1.668894041776471
2020-10-20,1.5416589494551678
2020-10-21,1.5416589494551678
2020-10-22,1.5416589494551678
2020-10-23,1.5185858074444998
2020-10-24,1.5185858074444998
2020-10-25,1.5185858074444998
2020-10-26,2.040656892268204
2020-10-27,2.040656892268204
2020-10-28,3.1306038845689117
2020-10-29,3.1306038845689117
2020-10-30,3.1306038845689117
2020-10-31,3.1306038845689117
2020-11-01,3.1306038845689117
2020-11-02,3.2716175107930083
2020-11-03,3.2716175107930083
2020-11-04,3.2716175107930083
2020-11-05,3.2716175107930083
2020-11-06,4.2082020167093095
2020-11-07,4.2082020167093095
2020-11-08,4.2082020167093095
2020-11-09,4.601059455795263
2020-11-10,4.601059455795263
2020-11-11,5.908969405246987
2020-11-12,5.908969405246987
2020-11-13,6.520994708020263
2020-11-14,6.520994708020263
2020-11-15,6.520994708020263
2020-11-16,5.953910688225892
2020-11-17,10.020798598637642
2020-11-18,12.44058411283902
2020-11-19,12.44058411283902
2020-11-20,21.361965867705166
2020-11-21,21.361965867705166
2020-11-22,21.361965867705166
2020-11-23,20.911586141594935
2020-11-24,21.254150734922423
2020-11-25,21.254150734922423
2020-11-26,21.254150734922423
2020-11-27,21.254150734922423
2020-11-28,21.254150734922423
2020-11-29,21.254150734922423
2020-11-30,23.9385721746055
2020-12-01,31.024772537859608
2020-12-02,31.024772537859608
2020-12-03,26.85655939172692
2020-12-04,24.624488640000095
2020-12-05,24.624488640000095
2020-12-06,24.624488640000095
2020-12-07,24.624488640000095
2020-12-08,24.624488640000095
2020-12-09,25.624328807291096
2020-12-10,25.624328807291096
2020-12-11,29.120650917838063
2020-12-12,29.120650917838063
2020-12-13,29.120650917838063
2020-12-14,29.120650917838063
2020-12-15,29.120650917838063
2020-12-16,29.120650917838063
2020-12-17,29.802644631223856
2020-12-18,29.625581141161593
2020-12-19,29.625581141161593
2020-12-20,30.684499098432426
2020-12-21,30.684499098432426
2020-12-22,30.684499098432426
2020-12-23,30.684499098432426
2020-12-24,30.684499098432426
2020-12-25,30.684499098432426
2020-12-26,30.684499098432426
2020-12-27,30.684499098432426
2020-12-28,30.684499098432426
2020-12-29,30.684499098432426
2020-12-30,30.684499098432426
2020-12-31,30.684499098432426
2021-01-01,30.684499098432426
2021-01-02,30.684499098432426
2021-01-03,30.684499098432426
2021-01-04,28.664016484794168
2021-01-05,28.664016484794168
2021-01-06,28.664016484794168
2021-01-07,28.664016484794168
2021-01-08,28.179236359078985
2021-01-09,28.179236359078985
2021-01-10,28.179236359078985
2021-01-11,28.179236359078985
2021-01-12,28.179236359078985
2021-01-13,28.179236359078985
2021-01-14,27.525733930345
2021-01-15,27.3017372226835
2021-01-16,27.3017372226835
2021-01-17,27.3017372226835
2021-01-18,27.3017372226835
2021-01-19,26.594626002251953
2021-01-20,26.594626002251953
2021-01-21,26.594626002251953
2021-01-22,25.893333466558232
2021-01-23,25.893333466558232
2021-01-24,25.893333466558232
2021-01-25,25.893333466558232
2021-01-26,25.013501846301516
2021-01-27,25.013501846301516
2021-01-28,25.013501846301516
2021-01-29,24.85748096665095
2021-01-30,24.85748096665095
2021-01-31,24.85748096665095
2021-02-01,24.619313493736474
2021-02-02,24.619313493736474
2021-02-03,23.25541895245407
2021-02-04,23.25541895245407
2021-02-05,23.25541895245407
2021-02-06,23.25541895245407
2021-02-07,23.25541895245407
2021-02-08,23.25541895245407
2021-02-09,23.25541895245407
2021-02-10,23.25541895245407
2021-02-11,23.10107515841398
2021-02-12,20.94605376271047
2021-02-13,20.94605376271047
2021-02-14,20.94605376271047
2021-02-15,20.94605376271047
